,location,total_sqft,bath,price,bhk
5006,Marathahalli,1071.0,2.0,52.25,2.0
5007,Marathahalli,1215.0,2.0,58.86,2.0
5008,Marathahalli,1102.0,2.0,53.67,2.0
5009,Marathahalli,1900.0,3.0,123.0,3.0
5010,Marathahalli,1045.0,2.0,60.0,2.0
5012,Marathahalli,1215.0,2.0,58.86,2.0
5013,Marathahalli,1365.0,2.0,73.0,2.0
5018,Marathahalli,1208.0,2.0,70.0,2.0
5019,Marathahalli,1325.0,1.0,92.0,2.0
5020,Marathahalli,1525.0,3.0,90.0,3.0
5021,Marathahalli,1937.0,3.0,140.0,3.0
5022,Marathahalli,1550.0,3.0,83.0,3.0
5023,Marathahalli,1350.0,2.0,86.0,2.0
5024,Marathahalli,957.0,2.0,47.0,2.0
5026,Marathahalli,1230.0,2.0,57.0,2.0
5027,Marathahalli,1200.0,2.0,58.0,2.0
5029,Marathahalli,607.0,1.0,35.0,1.0
5030,Marathahalli,1583.0,3.0,109.0,3.0
5031,Marathahalli,1075.0,2.0,52.43,2.0
5032,Marathahalli,1360.0,2.0,103.0,2.0
5033,Marathahalli,1220.0,2.0,58.5,2.0
5034,Marathahalli,950.0,2.0,45.68,2.0
5035,Marathahalli,615.0,1.0,44.0,1.0
5036,Marathahalli,1595.0,3.0,90.0,3.0
5037,Marathahalli,1350.0,2.0,89.0,2.0
5038,Marathahalli,1020.0,2.0,57.0,2.0
5039,Marathahalli,1600.0,3.0,88.0,2.0
5040,Marathahalli,780.0,1.0,55.0,1.0
5041,Marathahalli,1710.0,3.0,100.0,3.0
5043,Marathahalli,1358.0,2.0,81.0,2.0
5044,Marathahalli,1205.0,2.0,75.0,2.0
5045,Marathahalli,1730.0,3.0,110.0,3.0
5046,Marathahalli,1583.0,3.0,115.0,3.0
5047,Marathahalli,1200.0,2.0,67.0,2.0
5048,Marathahalli,1095.0,2.0,60.0,2.0
5049,Marathahalli,1060.0,2.0,48.0,2.0
5050,Marathahalli,1050.0,2.0,65.0,2.0
5051,Marathahalli,1102.0,2.0,53.67,2.0
5052,Marathahalli,1026.0,2.0,49.95,2.0
5055,Marathahalli,1220.0,2.0,59.0,2.0
5056,Marathahalli,881.0,2.0,48.06,2.0
5058,Marathahalli,1710.0,3.0,100.0,3.0
5059,Marathahalli,1680.0,3.0,105.0,3.0
5060,Marathahalli,1910.0,3.0,119.0,3.0
5061,Marathahalli,1602.0,2.0,104.0,2.0
5062,Marathahalli,700.0,1.0,38.0,1.0
5063,Marathahalli,1469.0,3.0,89.0,3.0
5065,Marathahalli,1690.0,3.0,116.0,3.0
5066,Marathahalli,1065.0,2.0,55.0,2.0
5067,Marathahalli,1693.0,3.0,125.0,3.0
5068,Marathahalli,1693.0,3.0,125.0,3.0
5069,Marathahalli,1196.0,2.0,57.9,2.0
5070,Marathahalli,1595.0,3.0,88.0,3.0
5071,Marathahalli,2122.0,3.0,125.0,3.0
5072,Marathahalli,1730.0,3.0,115.0,3.0
5075,Marathahalli,1125.0,2.0,55.0,2.0
5076,Marathahalli,1950.0,3.0,115.0,3.0
5077,Marathahalli,1250.0,2.0,68.0,2.0
5078,Marathahalli,1125.0,2.0,56.8,2.0
5079,Marathahalli,1350.0,2.0,90.0,2.0
5080,Marathahalli,1200.0,2.0,53.0,2.0
5081,Marathahalli,2500.0,5.0,175.0,4.0
5082,Marathahalli,957.0,2.0,47.0,2.0
5085,Marathahalli,1350.0,2.0,60.0,2.0
5086,Marathahalli,3400.0,4.0,235.0,4.0
5087,Marathahalli,1350.0,2.0,99.0,2.0
5089,Marathahalli,1285.0,2.0,55.0,2.0
5090,Marathahalli,2500.0,5.0,181.0,4.0
5091,Marathahalli,3800.0,4.0,235.0,4.0
5092,Marathahalli,3951.0,4.0,230.0,4.0
5093,Marathahalli,1125.0,2.0,54.8,2.0
5094,Marathahalli,1700.0,3.0,126.0,3.0
5096,Marathahalli,1270.0,2.0,73.0,2.0
5098,Marathahalli,950.0,2.0,46.7,2.0
5099,Marathahalli,1550.0,3.0,85.0,3.0
5100,Marathahalli,1019.0,2.0,49.86,2.0
5101,Marathahalli,1144.0,2.0,65.0,2.0
5102,Marathahalli,1240.0,2.0,55.0,2.0
5103,Marathahalli,1100.0,2.0,75.0,1.0
5104,Marathahalli,1156.0,2.0,52.0,2.0
5105,Marathahalli,2524.0,5.0,180.0,4.0
5106,Marathahalli,1135.0,2.0,60.0,2.0
5107,Marathahalli,1839.0,3.0,130.0,3.0
5108,Marathahalli,1170.0,2.0,85.0,2.0
5109,Marathahalli,1102.0,2.0,53.67,2.0
5110,Marathahalli,1108.0,2.0,60.0,3.0
5111,Marathahalli,1449.0,3.0,110.0,3.0
5112,Marathahalli,1360.0,2.0,101.0,2.0
5113,Marathahalli,1026.0,2.0,50.18,2.0
5116,Marathahalli,1270.0,2.0,80.0,2.0
5117,Marathahalli,1100.0,2.0,50.0,2.0
5118,Marathahalli,1196.0,2.0,57.95,2.0
5120,Marathahalli,1485.0,2.0,90.0,3.0
5121,Marathahalli,1146.0,2.0,69.0,2.0
5122,Margondanahalli,1090.0,2.0,58.0,2.0
5123,Margondanahalli,1200.0,2.0,58.5,2.0
5124,Margondanahalli,1200.0,2.0,67.0,2.0
5126,Margondanahalli,1000.0,2.0,57.0,2.0
5128,Margondanahalli,600.0,2.0,35.0,2.0
5129,Margondanahalli,1200.0,2.0,69.0,2.0
5130,Margondanahalli,900.0,2.0,49.0,2.0
5131,Margondanahalli,1140.0,2.0,60.0,2.0
5132,Margondanahalli,1100.0,2.0,55.0,2.0
5133,Margondanahalli,1152.0,1.0,66.0,2.0
5135,Margondanahalli,1200.0,2.0,65.0,2.0
5136,Margondanahalli,1050.0,2.0,58.0,2.0
5137,Margondanahalli,1160.0,2.0,65.0,2.0
5138,Margondanahalli,1334.0,2.0,67.76,2.0
5139,Marsur,1800.0,4.0,145.0,4.0
5140,Marsur,1200.0,3.0,90.0,3.0
5141,Marsur,1200.0,3.0,120.0,3.0
5142,Mico Layout,5000.0,9.0,210.0,9.0
5143,Mico Layout,1550.0,2.0,65.0,3.0
5144,Mico Layout,1125.0,2.0,40.0,2.0
5145,Mico Layout,1190.0,2.0,39.25,2.0
5146,Mico Layout,800.0,1.0,29.5,1.0
5147,Mico Layout,1250.0,2.0,44.0,3.0
5148,Mico Layout,1171.0,2.0,39.0,2.0
5149,Mico Layout,1200.0,2.0,53.5,2.0
5150,Mico Layout,1670.0,3.0,59.0,3.0
5151,Mico Layout,1140.0,2.0,43.0,2.0
5152,Munnekollal,1170.0,2.0,52.0,2.0
5153,Munnekollal,1102.0,2.0,53.67,2.0
5154,Munnekollal,1390.0,3.0,68.0,3.0
5155,Munnekollal,1200.0,2.0,49.5,2.0
5156,Munnekollal,950.0,2.0,46.5,2.0
5157,Munnekollal,1560.0,3.0,75.0,3.0
5158,Munnekollal,1750.0,3.0,86.5,3.0
5159,Munnekollal,1385.0,2.0,66.5,3.0
5160,Munnekollal,1080.0,2.0,45.0,2.0
5161,Munnekollal,1170.0,2.0,59.0,2.0
5163,Munnekollal,1200.0,2.0,57.9,3.0
5164,Munnekollal,1030.0,2.0,50.36,2.0
5165,Murugeshpalya,1296.0,2.0,81.0,2.0
5166,Murugeshpalya,1550.0,3.0,74.0,3.0
5167,Murugeshpalya,1845.0,3.0,91.0,3.0
5168,Murugeshpalya,1185.0,2.0,85.0,2.0
5169,Murugeshpalya,1225.0,2.0,48.0,2.0
5170,Murugeshpalya,1930.0,3.0,75.0,3.0
5171,Murugeshpalya,1600.0,2.0,65.0,3.0
5172,Murugeshpalya,1344.0,2.0,56.0,3.0
5173,Murugeshpalya,1500.0,2.0,70.0,3.0
5174,Murugeshpalya,1855.0,3.0,96.0,3.0
5175,Murugeshpalya,1175.0,2.0,75.0,2.0
5176,Mysore Road,1175.0,2.0,73.5,2.0
5177,Mysore Road,1710.0,4.0,91.31,3.0
5178,Mysore Road,1020.0,2.0,48.95,2.0
5179,Mysore Road,1175.0,2.0,73.5,2.0
5180,Mysore Road,1070.0,2.0,45.0,2.0
5181,Mysore Road,1239.0,2.0,53.0,2.0
5182,Mysore Road,1060.0,2.0,62.0,2.0
5183,Mysore Road,980.0,2.0,45.47,2.0
5184,Mysore Road,883.0,2.0,40.0,2.0
5185,Mysore Road,1525.0,3.0,96.0,3.0
5186,Mysore Road,1200.0,2.0,65.0,2.0
5190,Mysore Road,883.0,2.0,40.95,2.0
5191,Mysore Road,1070.0,2.0,49.65,2.0
5193,Mysore Road,883.0,2.0,50.0,2.0
5194,Mysore Road,1155.0,2.0,51.0,2.0
5195,Mysore Road,1003.0,2.0,43.0,2.0
5196,Mysore Road,1237.0,2.0,73.0,2.0
5197,Mysore Road,883.0,2.0,45.0,2.0
5198,Mysore Road,1170.0,2.0,65.0,2.0
5199,Mysore Road,1029.5,2.0,50.855,2.0
5200,Mysore Road,940.0,2.0,43.61,2.0
5202,Mysore Road,1020.0,2.0,48.95,2.0
5203,Mysore Road,1568.0,2.0,100.0,3.0
5205,Mysore Road,1560.0,2.0,83.3,3.0
5206,Mysore Road,1175.0,2.0,70.5,2.0
5207,Mysore Road,1080.0,2.0,60.0,3.0
5209,Mysore Road,883.0,2.0,37.0,2.0
5211,NGR Layout,1020.0,2.0,45.9,2.0
5212,NGR Layout,1105.0,2.0,49.73,2.0
5213,NGR Layout,1022.0,2.0,45.9,2.0
5214,NGR Layout,1020.0,2.0,45.0,2.0
5215,NGR Layout,1019.0,2.0,45.9,2.0
5216,NGR Layout,1020.0,2.0,46.0,2.0
5217,NGR Layout,1021.0,2.0,46.0,2.0
5218,NGR Layout,1021.0,2.0,45.9,2.0
5219,NRI Layout,1565.0,2.0,75.0,3.0
5220,NRI Layout,2500.0,5.0,130.0,5.0
5221,NRI Layout,1125.0,2.0,45.56,2.0
5222,NRI Layout,2150.0,4.0,115.0,4.0
5223,NRI Layout,1250.0,2.0,75.0,2.0
5224,NRI Layout,1789.0,3.0,75.0,3.0
5225,NRI Layout,1731.0,3.0,64.11,3.0
5226,NRI Layout,2400.0,2.0,125.0,2.0
5228,Nagarbhavi,1350.0,3.0,150.0,3.0
5229,Nagarbhavi,1200.0,2.0,150.0,2.0
5231,Nagarbhavi,2400.0,3.0,160.0,3.0
5232,Nagarbhavi,884.0,2.0,36.0,1.0
5233,Nagarbhavi,1055.0,2.0,55.0,2.0
5235,Nagarbhavi,1223.0,2.0,60.0,2.0
5236,Nagarbhavi,956.0,2.0,49.0,2.0
5238,Nagarbhavi,1200.0,2.0,150.0,2.0
5241,Nagarbhavi,1145.0,2.0,40.0,2.0
5242,Nagarbhavi,300.0,1.0,20.0,1.0
5243,Nagarbhavi,1250.0,3.0,175.0,4.0
5244,Nagarbhavi,710.0,2.0,40.0,1.0
5246,Nagarbhavi,1212.0,2.0,50.0,2.0
5247,Nagarbhavi,1020.0,2.0,55.0,2.0
5249,Nagarbhavi,1120.0,2.0,53.0,2.0
5251,Nagarbhavi,1146.0,2.0,50.0,2.0
5253,Nagarbhavi,1190.0,2.0,63.0,2.0
5255,Nagarbhavi,1050.0,2.0,80.0,2.0
5256,Nagarbhavi,2500.0,3.0,180.0,5.0
5258,Nagarbhavi,1250.0,3.0,170.0,2.0
5260,Nagarbhavi,1400.0,2.0,135.0,3.0
5262,Nagarbhavi,1100.0,2.0,46.2,2.0
5263,Nagarbhavi,1080.0,2.0,49.0,2.0
5264,Nagarbhavi,1800.0,3.0,180.0,4.0
5265,Nagarbhavi,1225.0,2.0,58.0,2.0
5266,Nagasandra,980.0,2.0,48.0,2.0
5267,Nagasandra,2400.0,4.0,145.0,4.0
5268,Nagasandra,7000.0,8.0,450.0,4.0
5269,Nagasandra,1650.0,3.0,95.0,3.0
5270,Nagasandra,1500.0,2.0,91.0,2.0
5271,Nagavara,400.0,1.0,14.0,1.0
5272,Nagavara,2172.65,3.0,120.0,4.0
5274,Nagavara,2319.0,3.0,180.0,3.0
5275,Nagavara,2430.0,4.0,180.0,3.0
5276,Nagavara,936.0,2.0,40.2,2.0
5277,Nagavara,1125.0,2.0,44.5,2.0
5278,Nagavara,1315.0,2.0,70.0,2.0
5279,Nagavara,1077.0,2.0,50.0,2.0
5280,Nagavara,2496.0,4.0,125.0,4.0
5281,Nagavara,1110.0,2.0,44.95,2.0
5282,Nagavara,1247.0,2.0,58.56,2.0
5283,Nagavarapalya,1392.0,2.0,99.0,2.0
5284,Nagavarapalya,705.0,1.0,52.5,1.0
5285,Nagavarapalya,1300.0,3.0,80.0,3.0
5286,Nagavarapalya,705.0,1.0,57.0,1.0
5287,Nagavarapalya,705.0,1.0,55.0,1.0
5288,Nagavarapalya,705.0,1.0,57.0,1.0
5289,Nagavarapalya,1335.0,2.0,110.0,2.0
5290,Nagavarapalya,1260.0,2.0,85.5,2.0
5291,Narayanapura,1308.0,2.0,89.04,2.0
5292,Narayanapura,1566.0,3.0,83.3,3.0
5293,Narayanapura,1485.0,3.0,85.0,3.0
5294,Narayanapura,1302.0,2.0,69.1,2.0
5295,Narayanapura,1308.0,2.0,89.04,2.0
5296,Narayanapura,2357.0,3.0,135.0,3.0
5297,Narayanapura,2357.0,3.0,135.0,3.0
5298,Narayanapura,1469.0,2.0,99.14,2.0
5299,Neeladri Nagar,1053.0,2.0,45.0,2.0
5300,Neeladri Nagar,1363.0,2.0,68.0,2.0
5301,Neeladri Nagar,2556.0,3.0,133.0,3.0
5302,Neeladri Nagar,674.0,1.0,21.0,1.0
5303,Neeladri Nagar,527.0,1.0,26.0,1.0
5304,Neeladri Nagar,1167.0,2.0,38.0,3.0
5305,Neeladri Nagar,1060.0,2.0,35.0,2.0
5306,Neeladri Nagar,640.0,1.0,20.5,1.0
5307,Neeladri Nagar,4000.0,12.0,160.0,10.0
5308,Neeladri Nagar,1105.0,2.0,30.0,2.0
5309,Neeladri Nagar,1100.0,2.0,30.0,2.0
5310,Neeladri Nagar,2111.0,3.0,103.0,3.0
5311,Nehru Nagar,1775.0,3.0,110.0,3.0
5312,Nehru Nagar,2363.0,5.0,120.0,4.0
5313,Nehru Nagar,2342.0,3.0,115.0,4.0
5314,Nehru Nagar,967.0,2.0,41.1,2.0
5315,Nehru Nagar,1374.0,3.0,72.0,3.0
5316,Nehru Nagar,1674.0,3.0,90.0,3.0
5317,Nehru Nagar,1269.0,2.0,63.0,3.0
5318,Nehru Nagar,1100.0,2.0,50.0,2.0
5319,Nehru Nagar,1674.0,3.0,81.0,3.0
5320,OMBR Layout,2420.0,3.0,185.0,3.0
5321,OMBR Layout,1078.0,2.0,65.0,2.0
5322,OMBR Layout,1101.0,2.0,65.5,2.0
5323,OMBR Layout,1041.0,2.0,65.5,2.0
5324,OMBR Layout,1300.0,2.0,80.0,2.0
5325,OMBR Layout,1085.0,2.0,64.0,2.0
5326,OMBR Layout,1855.0,3.0,145.0,3.0
5327,OMBR Layout,1050.0,2.0,48.0,2.0
5329,OMBR Layout,1165.0,2.0,88.5,2.0
5330,OMBR Layout,1101.0,2.0,66.0,2.0
5331,OMBR Layout,3400.0,4.0,275.0,4.0
5333,Old Airport Road,2732.0,4.0,204.0,4.0
5335,Old Airport Road,3356.0,4.0,251.0,4.0
5336,Old Airport Road,1206.0,2.0,75.0,2.0
5337,Old Airport Road,2774.0,4.0,207.0,4.0
5338,Old Airport Road,2690.0,4.0,191.0,4.0
5339,Old Airport Road,2690.0,4.0,199.0,4.0
5340,Old Airport Road,1655.0,2.0,97.65,2.0
5341,Old Airport Road,1075.0,2.0,60.0,2.0
5342,Old Airport Road,1858.0,2.0,167.0,3.0
5343,Old Airport Road,1150.0,2.0,90.0,2.0
5344,Old Airport Road,2690.0,4.0,191.0,4.0
5345,Old Airport Road,2658.0,5.0,187.0,4.0
5346,Old Airport Road,946.0,2.0,58.0,2.0
5347,Old Airport Road,2774.0,4.0,208.0,4.0
5348,Old Airport Road,2774.0,4.0,208.0,4.0
5349,Old Airport Road,3200.0,4.0,280.0,4.0
5350,Old Airport Road,2690.0,4.0,201.0,4.0
5351,Old Airport Road,1145.0,2.0,75.0,2.0
5352,Old Airport Road,2732.0,4.0,194.0,4.0
5353,Old Airport Road,2658.0,5.0,189.0,4.0
5354,Old Airport Road,2774.0,4.0,197.0,4.0
5355,Old Airport Road,3496.0,4.0,262.0,4.0
5356,Old Airport Road,2774.0,4.0,197.0,4.0
5357,Old Airport Road,2732.0,4.0,204.0,4.0
5358,Old Airport Road,1798.0,3.0,150.0,3.0
5359,Old Airport Road,2774.0,4.0,208.0,4.0
5360,Old Airport Road,1184.0,2.0,78.0,2.0
5361,Old Airport Road,3504.0,4.0,262.0,4.0
5362,Old Airport Road,1055.0,2.0,75.0,2.0
5363,Old Madras Road,1425.0,2.0,94.0,3.0
5364,Old Madras Road,3715.0,6.0,224.5,4.0
5367,Old Madras Road,935.0,2.0,45.0,2.0
5369,Old Madras Road,1720.0,3.0,100.0,3.0
5370,Old Madras Road,1200.0,2.0,72.0,2.0
5371,Old Madras Road,1225.0,2.0,53.55,2.0
5372,Old Madras Road,1100.0,2.0,70.0,2.0
5373,Old Madras Road,2760.0,5.0,157.0,3.0
5374,Old Madras Road,1171.0,2.0,75.0,2.0
5375,Old Madras Road,935.0,2.0,45.0,2.0
5376,Old Madras Road,4500.0,7.0,294.0,5.0
5378,Old Madras Road,1065.0,2.0,47.86,2.0
5379,Old Madras Road,2010.0,3.0,125.0,4.0
5381,Old Madras Road,1480.0,2.0,84.0,3.0
5382,Old Madras Road,2990.0,5.0,210.0,3.0
5383,Old Madras Road,1210.0,2.0,74.0,2.0
5384,Old Madras Road,1171.0,2.0,72.0,2.0
5386,Old Madras Road,1480.0,3.0,95.0,3.0
5388,Old Madras Road,1210.0,2.0,80.0,2.0
5389,Old Madras Road,1859.0,3.0,121.0,3.0
5390,Old Madras Road,2990.0,5.0,173.0,3.0
5393,Old Madras Road,2300.0,3.0,142.0,3.0
5395,Old Madras Road,1210.0,2.0,80.0,2.0
5396,Old Madras Road,1210.0,2.0,77.0,2.0
5397,Old Madras Road,5020.0,7.0,287.0,5.0
5399,Old Madras Road,1330.0,2.0,74.0,2.0
5400,Old Madras Road,1720.0,3.0,106.0,3.0
5401,Old Madras Road,2640.0,5.0,150.0,3.0
5402,Old Madras Road,2990.0,3.0,170.0,3.0
5404,Old Madras Road,1171.0,2.0,73.0,2.0
5405,Old Madras Road,1630.0,3.0,110.0,3.0
5406,Old Madras Road,1165.0,2.0,52.0,2.0
5407,Old Madras Road,2640.0,2.0,170.0,2.0
5408,Old Madras Road,1165.0,2.0,51.42,2.0
5409,Padmanabhanagar,1020.0,2.0,63.0,2.0
5410,Padmanabhanagar,1176.0,2.0,62.0,2.0
5411,Padmanabhanagar,1258.0,2.0,115.0,2.0
5413,Padmanabhanagar,1100.0,2.0,65.0,2.0
5414,Padmanabhanagar,3400.0,3.0,210.0,4.0
5418,Padmanabhanagar,4500.0,4.0,360.0,3.0
5419,Padmanabhanagar,1200.0,2.0,60.0,2.0
5421,Padmanabhanagar,1000.0,1.0,90.0,2.0
5422,Padmanabhanagar,1067.0,2.0,52.0,2.0
5426,Padmanabhanagar,1100.0,2.0,60.0,2.0
5427,Padmanabhanagar,2051.0,3.0,180.0,3.0
5428,Padmanabhanagar,2051.0,3.0,170.0,3.0
5429,Pai Layout,1006.0,2.0,35.0,2.0
5430,Pai Layout,1550.0,2.0,90.0,3.0
5431,Pai Layout,1050.0,2.0,40.0,2.0
5432,Pai Layout,1400.0,2.0,67.0,3.0
5433,Pai Layout,1100.0,2.0,50.0,2.0
5434,Pai Layout,1255.0,2.0,80.0,2.0
5435,Pai Layout,1075.0,2.0,35.0,2.0
5436,Pai Layout,1400.0,2.0,57.5,2.0
5437,Pai Layout,1175.0,2.0,60.0,2.0
5438,Pai Layout,810.0,2.0,34.5,2.0
5439,Pai Layout,1000.0,2.0,34.0,2.0
5440,Pai Layout,1000.0,2.0,42.0,2.0
5441,Pai Layout,3800.0,6.0,175.0,6.0
5442,Pai Layout,1068.0,2.0,48.0,2.0
5443,Pai Layout,1510.0,2.0,65.0,3.0
5446,Panathur,1359.0,2.0,87.0,2.0
5447,Panathur,1438.0,2.0,100.0,2.0
5448,Panathur,1688.0,3.0,118.0,3.0
5450,Panathur,1198.0,2.0,77.0,2.0
5451,Panathur,1180.0,2.0,70.0,2.0
5452,Panathur,1546.0,3.0,99.0,3.0
5454,Panathur,1000.0,2.0,65.3,2.0
5455,Panathur,1109.0,2.0,63.0,2.0
5456,Panathur,1000.0,2.0,68.0,2.0
5457,Panathur,1255.0,2.0,79.0,2.0
5458,Panathur,1205.0,2.0,62.9,2.0
5459,Panathur,1198.0,2.0,82.0,2.0
5460,Panathur,1235.0,2.0,65.0,2.0
5461,Panathur,1210.0,2.0,80.0,2.0
5462,Panathur,1210.0,2.0,77.0,2.0
5463,Panathur,661.0,1.0,40.0,1.0
5464,Panathur,1210.0,2.0,78.0,2.0
5466,Panathur,1050.0,2.0,60.0,2.0
5467,Panathur,1398.0,2.0,97.0,2.0
5468,Panathur,1065.0,2.0,58.0,2.0
5469,Panathur,1007.0,2.0,64.0,2.0
5470,Panathur,1210.0,2.0,77.93,2.0
5471,Panathur,1230.0,2.0,80.0,2.0
5472,Panathur,980.0,2.0,57.0,2.0
5473,Panathur,1075.0,2.0,60.0,2.0
5474,Panathur,1210.0,2.0,69.0,2.0
5475,Panathur,1343.0,2.0,76.0,2.0
5476,Parappana Agrahara,1194.0,2.0,47.0,2.0
5477,Parappana Agrahara,1194.0,2.0,47.0,2.0
5478,Parappana Agrahara,1194.0,2.0,46.0,2.0
5479,Parappana Agrahara,1194.0,2.0,47.0,2.0
5480,Parappana Agrahara,1194.0,2.0,46.0,2.0
5481,Parappana Agrahara,1194.0,2.0,47.0,2.0
5482,Parappana Agrahara,1194.0,2.0,47.0,2.0
5483,Parappana Agrahara,1092.0,2.0,43.0,2.0
5484,Parappana Agrahara,1194.0,2.0,45.0,2.0
5485,Parappana Agrahara,1200.0,1.0,45.0,1.0
5486,Parappana Agrahara,1194.0,2.0,46.0,2.0
5487,Parappana Agrahara,1194.0,2.0,47.0,2.0
5488,Parappana Agrahara,1194.0,2.0,47.0,2.0
5489,Parappana Agrahara,1194.0,2.0,46.0,2.0
5490,Parappana Agrahara,1194.0,2.0,46.0,2.0
5491,Pattandur Agrahara,1550.0,2.0,80.0,3.0
5492,Pattandur Agrahara,1025.0,2.0,44.5,2.0
5493,Pattandur Agrahara,1247.0,2.0,59.8,2.0
5494,Pattandur Agrahara,900.0,2.0,42.0,2.0
5495,Pattandur Agrahara,1302.0,2.0,66.0,2.0
5496,Pattandur Agrahara,1550.0,2.0,80.0,3.0
5497,Pattandur Agrahara,1247.0,2.0,62.35,2.0
5498,Pattandur Agrahara,1350.0,2.0,68.0,2.0
5499,Poorna Pragna Layout,920.0,2.0,39.55,2.0
5502,Poorna Pragna Layout,1160.0,2.0,46.39,2.0
5505,Poorna Pragna Layout,965.0,2.0,48.0,2.0
5510,Poorna Pragna Layout,1160.0,2.0,46.39,2.0
5512,Poorna Pragna Layout,1160.0,2.0,46.39,2.0
5515,Poorna Pragna Layout,960.0,2.0,50.0,2.0
5517,Prithvi Layout,2028.0,4.0,162.0,4.0
5518,Prithvi Layout,1352.0,2.0,87.5,2.0
5519,Prithvi Layout,1190.0,2.0,68.0,2.0
5520,Prithvi Layout,1352.0,2.0,85.0,2.0
5521,Prithvi Layout,1352.0,2.0,75.0,2.0
5522,Prithvi Layout,2273.0,4.0,220.0,3.0
5523,Prithvi Layout,1352.0,3.0,93.0,2.0
5524,Prithvi Layout,2273.0,4.0,192.0,3.0
5525,Prithvi Layout,1352.0,2.0,72.0,2.0
5528,R.T. Nagar,1200.0,2.0,120.0,2.0
5530,R.T. Nagar,1040.0,2.0,46.0,2.0
5531,R.T. Nagar,1200.0,2.0,45.0,2.0
5532,R.T. Nagar,1235.0,2.0,65.0,2.0
5533,R.T. Nagar,1140.0,3.0,130.0,3.0
5534,R.T. Nagar,970.0,2.0,55.0,2.0
5535,R.T. Nagar,1560.0,3.0,125.0,3.0
5536,R.T. Nagar,1200.0,2.0,60.0,2.0
5539,R.T. Nagar,1200.0,3.0,140.0,3.0
5540,R.T. Nagar,1100.0,3.0,125.0,2.0
5541,R.T. Nagar,1150.0,2.0,72.0,2.0
5542,R.T. Nagar,1500.0,4.0,185.0,4.0
5543,R.T. Nagar,3600.0,8.0,165.0,9.0
5544,R.T. Nagar,1080.0,2.0,48.0,2.0
5545,R.T. Nagar,1325.0,2.0,52.0,2.0
5547,R.T. Nagar,1300.0,3.0,145.0,3.0
5549,R.T. Nagar,1100.0,2.0,85.0,2.0
5550,R.T. Nagar,1667.0,3.0,130.0,3.0
5551,Rachenahalli,1050.0,2.0,52.07,2.0
5553,Rachenahalli,1050.0,2.0,55.5,2.0
5555,Rachenahalli,1050.0,2.0,53.5,2.0
5557,Rachenahalli,1220.0,2.0,59.5,2.0
5558,Rachenahalli,1050.0,2.0,52.5,2.0
5560,Rachenahalli,1050.0,2.0,52.1,2.0
5561,Rachenahalli,1050.0,2.0,53.5,2.0
5562,Rachenahalli,1113.0,2.0,55.0,2.0
5563,Rachenahalli,3657.0,5.0,220.0,4.0
5567,Rachenahalli,680.0,1.0,32.64,1.0
5568,Rachenahalli,1050.0,2.0,52.5,2.0
5571,Rachenahalli,690.0,1.0,39.8,1.0
5572,Rachenahalli,1200.0,2.0,50.0,2.0
5573,Rachenahalli,1050.0,2.0,47.25,2.0
5574,Rachenahalli,1050.0,2.0,55.5,2.0
5575,Rachenahalli,985.0,2.0,49.97,2.0
5576,Rachenahalli,1050.0,2.0,52.5,2.0
5577,Rachenahalli,1050.0,2.0,52.08,2.0
5579,Rachenahalli,1050.0,2.0,52.07,2.0
5581,Rachenahalli,1050.0,2.0,52.08,2.0
5582,Rachenahalli,985.0,2.0,49.97,2.0
5583,Rachenahalli,1856.0,3.0,106.0,3.0
5584,Rachenahalli,1050.0,2.0,52.5,2.0
5585,Rachenahalli,985.0,2.0,50.17,2.0
5586,Rachenahalli,2600.0,3.0,160.0,3.0
5589,Rachenahalli,985.0,2.0,50.17,2.0
5590,Rachenahalli,1050.0,2.0,52.71,2.0
5593,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2.0
5594,Raja Rajeshwari Nagar,1145.0,2.0,45.79,2.0
5595,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2.0
5596,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2.0
5597,Raja Rajeshwari Nagar,1133.0,2.0,49.07,2.0
5598,Raja Rajeshwari Nagar,1090.0,2.0,42.0,2.0
5599,Raja Rajeshwari Nagar,1260.0,2.0,67.39,2.0
5600,Raja Rajeshwari Nagar,1141.0,2.0,38.55,2.0
5601,Raja Rajeshwari Nagar,1140.0,2.0,49.39,2.0
5602,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2.0
5603,Raja Rajeshwari Nagar,600.0,1.0,22.0,1.0
5604,Raja Rajeshwari Nagar,1278.0,2.0,53.76,3.0
5605,Raja Rajeshwari Nagar,500.0,1.0,25.0,1.0
5606,Raja Rajeshwari Nagar,1143.0,2.0,38.65,2.0
5607,Raja Rajeshwari Nagar,1610.0,3.0,74.0,3.0
5608,Raja Rajeshwari Nagar,1105.0,2.0,65.0,2.0
5610,Raja Rajeshwari Nagar,1258.0,2.0,63.53,2.0
5611,Raja Rajeshwari Nagar,1128.0,2.0,38.24,2.0
5612,Raja Rajeshwari Nagar,1157.0,2.0,53.8,2.0
5613,Raja Rajeshwari Nagar,1185.0,2.0,47.39,2.0
5616,Raja Rajeshwari Nagar,1030.0,2.0,50.0,2.0
5617,Raja Rajeshwari Nagar,1144.0,2.0,38.55,2.0
